property_id,check_in_date,room_category,successful_bookings,capacity,occupancy
16559,2022-06-30,RT1,17,30,56.66666667
16559,2022-06-30,RT2,27,41,65.85365854
16559,2022-06-30,RT3,20,32,62.5
16559,2022-06-30,RT4,10,18,55.55555556
16559,2022-07-01,RT3,20,32,62.5
16559,2022-07-01,RT2,26,41,63.41463415
16559,2022-07-01,RT1,20,30,66.66666667
16559,2022-07-01,RT4,11,18,61.11111111
16559,2022-07-02,RT3,28,32,87.5
16559,2022-07-02,RT4,17,18,94.44444444
16559,2022-07-02,RT2,38,41,92.68292683
16559,2022-07-02,RT1,29,30,96.66666667
16559,2022-07-03,RT4,16,18,88.88888889
16559,2022-07-03,RT3,29,32,90.625
16559,2022-07-03,RT1,28,30,93.33333333
16559,2022-07-03,RT2,40,41,97.56097561
16559,2022-07-04,RT4,11,18,61.11111111
16559,2022-07-04,RT1,19,30,63.33333333
16559,2022-07-04,RT3,18,32,56.25
16559,2022-07-04,RT2,28,41,68.29268293
16559,2022-07-05,RT2,26,41,63.41463415
16559,2022-07-05,RT3,19,32,59.375
16559,2022-07-05,RT1,18,30,60
16559,2022-07-05,RT4,12,18,66.66666667
16559,2022-07-06,RT3,22,32,68.75
16559,2022-07-06,RT2,27,41,65.85365854
16559,2022-07-06,RT4,12,18,66.66666667
16559,2022-07-06,RT1,17,30,56.66666667
16559,2022-07-07,RT2,26,41,63.41463415
16559,2022-07-07,RT3,20,32,62.5
16559,2022-07-07,RT4,11,18,61.11111111
16559,2022-07-07,RT1,18,30,60
16559,2022-07-08,RT4,12,18,66.66666667
16559,2022-07-08,RT1,17,30,56.66666667
16559,2022-07-08,RT2,28,41,68.29268293
16559,2022-07-08,RT3,21,32,65.625
16559,2022-07-09,RT3,30,32,93.75
16559,2022-07-09,RT2,36,41,87.80487805
16559,2022-07-09,RT4,16,18,88.88888889
16559,2022-07-09,RT1,27,30,90
16559,2022-07-10,RT4,17,18,94.44444444
16559,2022-07-10,RT1,26,30,86.66666667
16559,2022-07-10,RT3,28,32,87.5
16559,2022-07-10,RT2,38,41,92.68292683
16559,2022-07-11,RT4,11,18,61.11111111
16559,2022-07-11,RT1,20,30,66.66666667
16559,2022-07-11,RT3,22,32,68.75
16559,2022-07-11,RT2,22,41,53.65853659
16559,2022-07-12,RT1,19,30,63.33333333
16559,2022-07-12,RT2,26,41,63.41463415
16559,2022-07-12,RT3,19,32,59.375
16559,2022-07-12,RT4,12,18,66.66666667
16559,2022-07-13,RT1,19,30,63.33333333
16559,2022-07-13,RT3,23,32,71.875
16559,2022-07-13,RT2,27,41,65.85365854
16559,2022-07-13,RT4,12,18,66.66666667
16559,2022-07-14,RT1,21,30,70
16559,2022-07-14,RT2,23,41,56.09756098
16559,2022-07-14,RT3,20,32,62.5
16559,2022-07-14,RT4,12,18,66.66666667
16559,2022-07-15,RT2,28,41,68.29268293
16559,2022-07-15,RT1,18,30,60
16559,2022-07-15,RT4,9,18,50
16559,2022-07-15,RT3,19,32,59.375
16559,2022-07-16,RT4,16,18,88.88888889
16559,2022-07-16,RT3,29,32,90.625
16559,2022-07-16,RT1,29,30,96.66666667
16559,2022-07-16,RT2,39,41,95.12195122
16559,2022-07-17,RT3,21,32,65.625
16559,2022-07-17,RT1,25,30,83.33333333
16559,2022-07-17,RT4,12,18,66.66666667
16559,2022-07-17,RT2,28,41,68.29268293
16559,2022-07-18,RT3,17,32,53.125
16559,2022-07-18,RT2,23,41,56.09756098
16559,2022-07-18,RT1,16,30,53.33333333
16559,2022-07-18,RT4,8,18,44.44444444
16559,2022-07-19,RT4,9,18,50
16559,2022-07-19,RT1,16,30,53.33333333
16559,2022-07-19,RT3,14,32,43.75
16559,2022-07-19,RT2,23,41,56.09756098
16559,2022-07-20,RT4,10,18,55.55555556
16559,2022-07-20,RT3,17,32,53.125
16559,2022-07-20,RT1,15,30,50
16559,2022-07-20,RT2,19,41,46.34146341
16559,2022-07-21,RT1,19,30,63.33333333
16559,2022-07-21,RT3,14,32,43.75
16559,2022-07-21,RT2,19,41,46.34146341
16559,2022-07-21,RT4,8,18,44.44444444
16559,2022-07-22,RT4,9,18,50
16559,2022-07-22,RT1,13,30,43.33333333
16559,2022-07-22,RT3,20,32,62.5
16559,2022-07-22,RT2,20,41,48.7804878
16559,2022-07-23,RT2,31,41,75.6097561
16559,2022-07-23,RT3,24,32,75
16559,2022-07-23,RT4,15,18,83.33333333
16559,2022-07-23,RT1,21,30,70
16559,2022-07-24,RT1,20,30,66.66666667
16559,2022-07-24,RT4,12,18,66.66666667
16559,2022-07-24,RT2,29,41,70.73170732
16559,2022-07-24,RT3,26,32,81.25
16559,2022-07-25,RT2,20,41,48.7804878
16559,2022-07-25,RT4,11,18,61.11111111
16559,2022-07-25,RT3,20,32,62.5
16559,2022-07-25,RT1,16,30,53.33333333
16559,2022-07-26,RT3,16,32,50
16559,2022-07-26,RT2,23,41,56.09756098
16559,2022-07-26,RT4,10,18,55.55555556
16559,2022-07-26,RT1,19,30,63.33333333
16559,2022-07-27,RT2,21,41,51.2195122
16559,2022-07-27,RT4,9,18,50
16559,2022-07-27,RT1,16,30,53.33333333
16559,2022-07-27,RT3,21,32,65.625
16559,2022-07-28,RT1,14,30,46.66666667
16559,2022-07-28,RT4,10,18,55.55555556
16559,2022-07-28,RT3,17,32,53.125
16559,2022-07-28,RT2,20,41,48.7804878
16559,2022-07-29,RT4,10,18,55.55555556
16559,2022-07-29,RT2,17,41,41.46341463
16559,2022-07-29,RT3,17,32,53.125
16559,2022-07-29,RT1,15,30,50
16559,2022-07-30,RT2,32,41,78.04878049
16559,2022-07-30,RT1,21,30,70
16559,2022-07-30,RT3,22,32,68.75
16559,2022-07-30,RT4,11,18,61.11111111
16559,2022-07-31,RT1,23,30,76.66666667
16559,2022-07-31,RT2,29,41,70.73170732
16559,2022-07-31,RT3,22,32,68.75
16559,2022-07-31,RT4,13,18,72.22222222
16560,2022-05-01,RT3,15,20,75
16560,2022-05-01,RT4,6,7,85.71428571
16560,2022-05-01,RT1,24,34,70.58823529
16560,2022-05-01,RT2,25,34,73.52941176
16560,2022-05-02,RT4,3,7,42.85714286
16560,2022-05-02,RT1,17,34,50
16560,2022-05-02,RT2,17,34,50
16560,2022-05-02,RT3,10,20,50
16560,2022-05-03,RT2,16,34,47.05882353
16560,2022-05-03,RT1,19,34,55.88235294
16560,2022-05-03,RT4,3,7,42.85714286
16560,2022-05-03,RT3,10,20,50
16560,2022-05-04,RT1,17,34,50
16560,2022-05-04,RT4,3,7,42.85714286
16560,2022-05-04,RT3,10,20,50
16560,2022-05-04,RT2,20,34,58.82352941
16560,2022-05-05,RT3,10,20,50
16560,2022-05-05,RT1,17,34,50
16560,2022-05-05,RT4,4,7,57.14285714
16560,2022-05-05,RT2,19,34,55.88235294
16560,2022-05-06,RT2,18,34,52.94117647
16560,2022-05-06,RT3,11,20,55
16560,2022-05-06,RT1,19,34,55.88235294
16560,2022-05-06,RT4,4,7,57.14285714
16560,2022-05-07,RT1,26,34,76.47058824
16560,2022-05-07,RT3,14,20,70
16560,2022-05-07,RT2,24,34,70.58823529
16560,2022-05-07,RT4,5,7,71.42857143
16560,2022-05-08,RT4,5,7,71.42857143
16560,2022-05-08,RT2,25,34,73.52941176
16560,2022-05-08,RT1,26,34,76.47058824
16560,2022-05-08,RT3,15,20,75
16560,2022-05-09,RT1,17,34,50
16560,2022-05-09,RT3,10,20,50
16560,2022-05-09,RT2,18,34,52.94117647
16560,2022-05-09,RT4,4,7,57.14285714
16560,2022-05-10,RT2,19,34,55.88235294
16560,2022-05-10,RT4,4,7,57.14285714
16560,2022-05-10,RT1,16,34,47.05882353
16560,2022-05-10,RT3,9,20,45
16560,2022-05-11,RT4,3,7,42.85714286
16560,2022-05-11,RT3,11,20,55
16560,2022-05-11,RT1,18,34,52.94117647
16560,2022-05-11,RT2,18,34,52.94117647
16560,2022-05-12,RT1,17,34,50
16560,2022-05-12,RT4,3,7,42.85714286
16560,2022-05-12,RT2,16,34,47.05882353
16560,2022-05-12,RT3,10,20,50
16560,2022-05-13,RT1,17,34,50
16560,2022-05-13,RT4,4,7,57.14285714
16560,2022-05-13,RT2,17,34,50
16560,2022-05-13,RT3,11,20,55
16560,2022-05-14,RT4,5,7,71.42857143
16560,2022-05-14,RT1,26,34,76.47058824
16560,2022-05-14,RT3,14,20,70
16560,2022-05-14,RT2,26,34,76.47058824
16560,2022-05-15,RT4,4,7,57.14285714
16560,2022-05-15,RT1,22,34,64.70588235
16560,2022-05-15,RT3,11,20,55
16560,2022-05-15,RT2,23,34,67.64705882
16560,2022-05-16,RT1,13,34,38.23529412
16560,2022-05-16,RT4,2,7,28.57142857
16560,2022-05-16,RT2,13,34,38.23529412
16560,2022-05-16,RT3,8,20,40
16560,2022-05-17,RT4,3,7,42.85714286
16560,2022-05-17,RT3,8,20,40
16560,2022-05-17,RT2,14,34,41.17647059
16560,2022-05-17,RT1,15,34,44.11764706
16560,2022-05-18,RT3,9,20,45
16560,2022-05-18,RT1,13,34,38.23529412
16560,2022-05-18,RT2,13,34,38.23529412
16560,2022-05-18,RT4,3,7,42.85714286
16560,2022-05-19,RT3,8,20,40
16560,2022-05-19,RT1,14,34,41.17647059
16560,2022-05-19,RT2,13,34,38.23529412
16560,2022-05-19,RT4,3,7,42.85714286
16560,2022-05-20,RT3,9,20,45
16560,2022-05-20,RT1,13,34,38.23529412
16560,2022-05-20,RT4,3,7,42.85714286
16560,2022-05-20,RT2,14,34,41.17647059
16560,2022-05-21,RT3,12,20,60
16560,2022-05-21,RT4,4,7,57.14285714
16560,2022-05-21,RT2,23,34,67.64705882
16560,2022-05-21,RT1,19,34,55.88235294
16560,2022-05-22,RT1,24,34,70.58823529
16560,2022-05-22,RT2,24,34,70.58823529
16560,2022-05-22,RT4,6,7,85.71428571
16560,2022-05-22,RT3,14,20,70
16560,2022-05-23,RT4,4,7,57.14285714
16560,2022-05-23,RT3,10,20,50
16560,2022-05-23,RT2,16,34,47.05882353
16560,2022-05-23,RT1,15,34,44.11764706
16560,2022-05-24,RT2,19,34,55.88235294
16560,2022-05-24,RT1,14,34,41.17647059
16560,2022-05-24,RT3,11,20,55
16560,2022-05-24,RT4,4,7,57.14285714
16560,2022-05-25,RT3,8,20,40
16560,2022-05-25,RT4,4,7,57.14285714
16560,2022-05-25,RT1,20,34,58.82352941
16560,2022-05-25,RT2,16,34,47.05882353
16560,2022-05-26,RT4,4,7,57.14285714
16560,2022-05-26,RT3,10,20,50
16560,2022-05-26,RT1,18,34,52.94117647
16560,2022-05-26,RT2,17,34,50
16560,2022-05-27,RT3,11,20,55
16560,2022-05-27,RT2,18,34,52.94117647
16560,2022-05-27,RT1,19,34,55.88235294
16560,2022-05-27,RT4,4,7,57.14285714
16560,2022-05-28,RT2,27,34,79.41176471
16560,2022-05-28,RT3,14,20,70
16560,2022-05-28,RT1,24,34,70.58823529
16560,2022-05-28,RT4,5,7,71.42857143
16560,2022-05-29,RT1,20,34,58.82352941
16560,2022-05-29,RT2,19,34,55.88235294
16560,2022-05-29,RT3,11,20,55
16560,2022-05-29,RT4,4,7,57.14285714
16560,2022-05-30,RT2,12,34,35.29411765
16560,2022-05-30,RT4,2,7,28.57142857
16560,2022-05-30,RT1,15,34,44.11764706
16560,2022-05-30,RT3,8,20,40
16560,2022-05-31,RT4,2,7,28.57142857
16560,2022-05-31,RT2,12,34,35.29411765
16560,2022-05-31,RT3,9,20,45
16560,2022-05-31,RT1,16,34,47.05882353
16560,2022-06-01,RT3,8,20,40
16560,2022-06-01,RT2,14,34,41.17647059
16560,2022-06-01,RT4,3,7,42.85714286
16560,2022-06-01,RT1,15,34,44.11764706
16560,2022-06-02,RT1,15,34,44.11764706
16560,2022-06-02,RT2,14,34,41.17647059
16560,2022-06-02,RT4,2,7,28.57142857
16560,2022-06-02,RT3,8,20,40
16560,2022-06-03,RT2,13,34,38.23529412
16560,2022-06-03,RT4,2,7,28.57142857
16560,2022-06-03,RT1,14,34,41.17647059
16560,2022-06-03,RT3,9,20,45
16560,2022-06-04,RT2,20,34,58.82352941
16560,2022-06-04,RT1,21,34,61.76470588
16560,2022-06-04,RT4,4,7,57.14285714
16560,2022-06-04,RT3,13,20,65
16560,2022-06-05,RT2,26,34,76.47058824
16560,2022-06-05,RT1,24,34,70.58823529
16560,2022-06-05,RT4,5,7,71.42857143
16560,2022-06-05,RT3,15,20,75
16560,2022-06-06,RT3,9,20,45
16560,2022-06-06,RT1,17,34,50
16560,2022-06-06,RT2,17,34,50
16560,2022-06-06,RT4,4,7,57.14285714
16560,2022-06-07,RT1,19,34,55.88235294
16560,2022-06-07,RT3,10,20,50
16560,2022-06-07,RT2,18,34,52.94117647
16560,2022-06-07,RT4,4,7,57.14285714
16560,2022-06-08,RT4,4,7,57.14285714
16560,2022-06-08,RT1,16,34,47.05882353
16560,2022-06-08,RT2,18,34,52.94117647
16560,2022-06-08,RT3,9,20,45
16560,2022-06-09,RT3,11,20,55
16560,2022-06-09,RT1,17,34,50
16560,2022-06-09,RT2,16,34,47.05882353
16560,2022-06-09,RT4,3,7,42.85714286
16560,2022-06-10,RT1,16,34,47.05882353
16560,2022-06-10,RT2,17,34,50
16560,2022-06-10,RT3,9,20,45
16560,2022-06-10,RT4,4,7,57.14285714
16560,2022-06-11,RT2,27,34,79.41176471
16560,2022-06-11,RT3,14,20,70
16560,2022-06-11,RT1,25,34,73.52941176
16560,2022-06-11,RT4,5,7,71.42857143
16560,2022-06-12,RT1,26,34,76.47058824
16560,2022-06-12,RT4,5,7,71.42857143
16560,2022-06-12,RT3,16,20,80
16560,2022-06-12,RT2,24,34,70.58823529
16560,2022-06-13,RT3,10,20,50
16560,2022-06-13,RT1,20,34,58.82352941
16560,2022-06-13,RT4,4,7,57.14285714
16560,2022-06-13,RT2,18,34,52.94117647
16560,2022-06-14,RT1,18,34,52.94117647
16560,2022-06-14,RT2,15,34,44.11764706
16560,2022-06-14,RT4,3,7,42.85714286
16560,2022-06-14,RT3,10,20,50
16560,2022-06-15,RT2,19,34,55.88235294
16560,2022-06-15,RT4,4,7,57.14285714
16560,2022-06-15,RT1,20,34,58.82352941
16560,2022-06-15,RT3,10,20,50
16560,2022-06-16,RT2,18,34,52.94117647
16560,2022-06-16,RT1,19,34,55.88235294
16560,2022-06-16,RT3,12,20,60
16560,2022-06-16,RT4,4,7,57.14285714
16560,2022-06-17,RT1,17,34,50
16560,2022-06-17,RT2,17,34,50
16560,2022-06-17,RT3,10,20,50
16560,2022-06-17,RT4,3,7,42.85714286
16560,2022-06-18,RT1,25,34,73.52941176
16560,2022-06-18,RT4,6,7,85.71428571
16560,2022-06-18,RT3,14,20,70
16560,2022-06-18,RT2,24,34,70.58823529
16560,2022-06-19,RT4,4,7,57.14285714
16560,2022-06-19,RT3,12,20,60
16560,2022-06-19,RT1,20,34,58.82352941
16560,2022-06-19,RT2,19,34,55.88235294
16560,2022-06-20,RT3,10,20,50
16560,2022-06-20,RT2,17,34,50
16560,2022-06-20,RT4,3,7,42.85714286
16560,2022-06-20,RT1,13,34,38.23529412
16560,2022-06-21,RT4,2,7,28.57142857
16560,2022-06-21,RT3,8,20,40
16560,2022-06-21,RT2,15,34,44.11764706
16560,2022-06-21,RT1,15,34,44.11764706
16560,2022-06-22,RT4,3,7,42.85714286
16560,2022-06-22,RT2,14,34,41.17647059
16560,2022-06-22,RT1,14,34,41.17647059
16560,2022-06-22,RT3,9,20,45
16560,2022-06-23,RT3,9,20,45
16560,2022-06-23,RT2,16,34,47.05882353
16560,2022-06-23,RT4,4,7,57.14285714
16560,2022-06-23,RT1,15,34,44.11764706
16560,2022-06-24,RT4,3,7,42.85714286
16560,2022-06-24,RT1,14,34,41.17647059
16560,2022-06-24,RT3,9,20,45
16560,2022-06-24,RT2,13,34,38.23529412
16560,2022-06-25,RT2,21,34,61.76470588
16560,2022-06-25,RT3,11,20,55
16560,2022-06-25,RT1,20,34,58.82352941
16560,2022-06-25,RT4,4,7,57.14285714
16560,2022-06-26,RT2,26,34,76.47058824
16560,2022-06-26,RT3,14,20,70
16560,2022-06-26,RT1,25,34,73.52941176
16560,2022-06-26,RT4,5,7,71.42857143
16560,2022-06-27,RT4,4,7,57.14285714
16560,2022-06-27,RT3,10,20,50
16560,2022-06-27,RT2,15,34,44.11764706
16560,2022-06-27,RT1,19,34,55.88235294
16560,2022-06-28,RT3,11,20,55
16560,2022-06-28,RT4,4,7,57.14285714
16560,2022-06-28,RT2,15,34,44.11764706
16560,2022-06-28,RT1,17,34,50
16560,2022-06-29,RT3,12,20,60
16560,2022-06-29,RT4,3,7,42.85714286
16560,2022-06-29,RT1,18,34,52.94117647
16560,2022-06-29,RT2,19,34,55.88235294
16560,2022-06-30,RT4,3,7,42.85714286
16560,2022-06-30,RT1,17,34,50
16560,2022-06-30,RT2,15,34,44.11764706
16560,2022-06-30,RT3,9,20,45
16560,2022-07-01,RT1,16,34,47.05882353
16560,2022-07-01,RT4,3,7,42.85714286
16560,2022-07-01,RT2,17,34,50
16560,2022-07-01,RT3,10,20,50
16560,2022-07-02,RT3,15,20,75
16560,2022-07-02,RT4,5,7,71.42857143
16560,2022-07-02,RT1,24,34,70.58823529
16560,2022-07-02,RT2,25,34,73.52941176
16560,2022-07-03,RT4,5,7,71.42857143
16560,2022-07-03,RT3,14,20,70
16560,2022-07-03,RT2,24,34,70.58823529
16560,2022-07-03,RT1,27,34,79.41176471
16560,2022-07-04,RT1,19,34,55.88235294
16560,2022-07-04,RT2,19,34,55.88235294
16560,2022-07-04,RT4,3,7,42.85714286
16560,2022-07-04,RT3,11,20,55
16560,2022-07-05,RT3,11,20,55
16560,2022-07-05,RT1,17,34,50
16560,2022-07-05,RT2,17,34,50
16560,2022-07-05,RT4,3,7,42.85714286
16560,2022-07-06,RT1,15,34,44.11764706
16560,2022-07-06,RT4,4,7,57.14285714
16560,2022-07-06,RT3,12,20,60
16560,2022-07-06,RT2,17,34,50
16560,2022-07-07,RT2,16,34,47.05882353
16560,2022-07-07,RT3,11,20,55
16560,2022-07-07,RT4,4,7,57.14285714
16560,2022-07-07,RT1,18,34,52.94117647
16560,2022-07-08,RT4,3,7,42.85714286
16560,2022-07-08,RT2,17,34,50
16560,2022-07-08,RT3,10,20,50
16560,2022-07-08,RT1,16,34,47.05882353
16560,2022-07-09,RT1,26,34,76.47058824
16560,2022-07-09,RT4,5,7,71.42857143
16560,2022-07-09,RT3,13,20,65
16560,2022-07-09,RT2,23,34,67.64705882
16560,2022-07-10,RT2,24,34,70.58823529
16560,2022-07-10,RT1,25,34,73.52941176
16560,2022-07-10,RT3,15,20,75
16560,2022-07-10,RT4,6,7,85.71428571
16560,2022-07-11,RT3,9,20,45
16560,2022-07-11,RT1,19,34,55.88235294
16560,2022-07-11,RT2,20,34,58.82352941
16560,2022-07-11,RT4,4,7,57.14285714
16560,2022-07-12,RT4,3,7,42.85714286
16560,2022-07-12,RT1,20,34,58.82352941
16560,2022-07-12,RT3,10,20,50
16560,2022-07-12,RT2,17,34,50
16560,2022-07-13,RT1,19,34,55.88235294
16560,2022-07-13,RT3,10,20,50
16560,2022-07-13,RT4,4,7,57.14285714
16560,2022-07-13,RT2,19,34,55.88235294
16560,2022-07-14,RT3,10,20,50
16560,2022-07-14,RT2,16,34,47.05882353
16560,2022-07-14,RT1,19,34,55.88235294
16560,2022-07-14,RT4,4,7,57.14285714
16560,2022-07-15,RT4,3,7,42.85714286
16560,2022-07-15,RT3,11,20,55
16560,2022-07-15,RT1,18,34,52.94117647
16560,2022-07-15,RT2,17,34,50
16560,2022-07-16,RT2,24,34,70.58823529
16560,2022-07-16,RT4,5,7,71.42857143
16560,2022-07-16,RT1,25,34,73.52941176
16560,2022-07-16,RT3,15,20,75
16560,2022-07-17,RT3,12,20,60
16560,2022-07-17,RT2,19,34,55.88235294
16560,2022-07-17,RT1,20,34,58.82352941
16560,2022-07-17,RT4,5,7,71.42857143
16560,2022-07-18,RT3,8,20,40
16560,2022-07-18,RT4,2,7,28.57142857
16560,2022-07-18,RT2,15,34,44.11764706
16560,2022-07-18,RT1,15,34,44.11764706
16560,2022-07-19,RT3,8,20,40
16560,2022-07-19,RT4,3,7,42.85714286
16560,2022-07-19,RT2,15,34,44.11764706
16560,2022-07-19,RT1,14,34,41.17647059
16560,2022-07-20,RT4,3,7,42.85714286
16560,2022-07-20,RT3,9,20,45
16560,2022-07-20,RT2,16,34,47.05882353
16560,2022-07-20,RT1,14,34,41.17647059
16560,2022-07-21,RT4,3,7,42.85714286
16560,2022-07-21,RT1,17,34,50
16560,2022-07-21,RT3,7,20,35
16560,2022-07-21,RT2,15,34,44.11764706
16560,2022-07-22,RT1,15,34,44.11764706
16560,2022-07-22,RT4,3,7,42.85714286
16560,2022-07-22,RT2,15,34,44.11764706
16560,2022-07-22,RT3,8,20,40
16560,2022-07-23,RT2,18,34,52.94117647
16560,2022-07-23,RT3,13,20,65
16560,2022-07-23,RT1,23,34,67.64705882
16560,2022-07-23,RT4,4,7,57.14285714
16560,2022-07-24,RT4,5,7,71.42857143
16560,2022-07-24,RT3,13,20,65
16560,2022-07-24,RT1,22,34,64.70588235
16560,2022-07-24,RT2,23,34,67.64705882
16560,2022-07-25,RT4,2,7,28.57142857
16560,2022-07-25,RT1,16,34,47.05882353
16560,2022-07-25,RT2,12,34,35.29411765
16560,2022-07-25,RT3,9,20,45
16560,2022-07-26,RT2,13,34,38.23529412
16560,2022-07-26,RT1,13,34,38.23529412
16560,2022-07-26,RT3,10,20,50
16560,2022-07-26,RT4,3,7,42.85714286
16560,2022-07-27,RT3,8,20,40
16560,2022-07-27,RT4,3,7,42.85714286
16560,2022-07-27,RT2,13,34,38.23529412
16560,2022-07-27,RT1,14,34,41.17647059
16560,2022-07-28,RT3,9,20,45
16560,2022-07-28,RT1,15,34,44.11764706
16560,2022-07-28,RT2,17,34,50
16560,2022-07-28,RT4,3,7,42.85714286
16560,2022-07-29,RT4,3,7,42.85714286
16560,2022-07-29,RT2,14,34,41.17647059
16560,2022-07-29,RT3,7,20,35
16560,2022-07-29,RT1,15,34,44.11764706
16560,2022-07-30,RT1,20,34,58.82352941
16560,2022-07-30,RT4,4,7,57.14285714
16560,2022-07-30,RT3,13,20,65
16560,2022-07-30,RT2,19,34,55.88235294
16560,2022-07-31,RT4,4,7,57.14285714
16560,2022-07-31,RT1,21,34,61.76470588
16560,2022-07-31,RT2,19,34,55.88235294
16560,2022-07-31,RT3,14,20,70
16561,2022-05-01,RT2,24,24,100
16561,2022-05-01,RT3,21,21,100
16561,2022-05-01,RT4,9,10,90
16561,2022-05-01,RT1,16,18,88.88888889
16561,2022-05-02,RT2,16,24,66.66666667
16561,2022-05-02,RT4,6,10,60
16561,2022-05-02,RT3,13,21,61.9047619
16561,2022-05-02,RT1,11,18,61.11111111
16561,2022-05-03,RT1,10,18,55.55555556
16561,2022-05-03,RT2,16,24,66.66666667
16561,2022-05-03,RT3,13,21,61.9047619
16561,2022-05-03,RT4,7,10,70
16561,2022-05-04,RT4,5,10,50
16561,2022-05-04,RT2,15,24,62.5
16561,2022-05-04,RT1,11,18,61.11111111
16561,2022-05-04,RT3,14,21,66.66666667
16561,2022-05-05,RT3,12,21,57.14285714
16561,2022-05-05,RT2,15,24,62.5
16561,2022-05-05,RT4,6,10,60
16561,2022-05-05,RT1,13,18,72.22222222
16561,2022-05-06,RT1,12,18,66.66666667
16561,2022-05-06,RT4,6,10,60
16561,2022-05-06,RT2,14,24,58.33333333
16561,2022-05-06,RT3,12,21,57.14285714
16561,2022-05-07,RT1,15,18,83.33333333
16561,2022-05-07,RT4,9,10,90
16561,2022-05-07,RT3,20,21,95.23809524
16561,2022-05-07,RT2,21,24,87.5
16561,2022-05-08,RT3,18,21,85.71428571
16561,2022-05-08,RT1,15,18,83.33333333
16561,2022-05-08,RT2,21,24,87.5
16561,2022-05-08,RT4,9,10,90
16561,2022-05-09,RT1,13,18,72.22222222
16561,2022-05-09,RT2,14,24,58.33333333
16561,2022-05-09,RT3,13,21,61.9047619
16561,2022-05-09,RT4,6,10,60
16561,2022-05-10,RT2,13,24,54.16666667
16561,2022-05-10,RT3,14,21,66.66666667
16561,2022-05-10,RT4,6,10,60
16561,2022-05-10,RT1,11,18,61.11111111
16561,2022-05-11,RT3,12,21,57.14285714
16561,2022-05-11,RT1,9,18,50
16561,2022-05-11,RT2,17,24,70.83333333
16561,2022-05-11,RT4,6,10,60
16561,2022-05-12,RT4,6,10,60
16561,2022-05-12,RT1,12,18,66.66666667
16561,2022-05-12,RT3,13,21,61.9047619
16561,2022-05-12,RT2,15,24,62.5
16561,2022-05-13,RT2,15,24,62.5
16561,2022-05-13,RT3,14,21,66.66666667
16561,2022-05-13,RT4,5,10,50
16561,2022-05-13,RT1,14,18,77.77777778
16561,2022-05-14,RT2,24,24,100
16561,2022-05-14,RT3,19,21,90.47619048
16561,2022-05-14,RT4,9,10,90
16561,2022-05-14,RT1,16,18,88.88888889
16561,2022-05-15,RT3,14,21,66.66666667
16561,2022-05-15,RT1,14,18,77.77777778
16561,2022-05-15,RT4,8,10,80
16561,2022-05-15,RT2,17,24,70.83333333
16561,2022-05-16,RT4,5,10,50
16561,2022-05-16,RT3,10,21,47.61904762
16561,2022-05-16,RT1,11,18,61.11111111
16561,2022-05-16,RT2,12,24,50
16561,2022-05-17,RT4,5,10,50
16561,2022-05-17,RT2,10,24,41.66666667
16561,2022-05-17,RT1,8,18,44.44444444
16561,2022-05-17,RT3,11,21,52.38095238
16561,2022-05-18,RT2,11,24,45.83333333
16561,2022-05-18,RT1,10,18,55.55555556
16561,2022-05-18,RT3,12,21,57.14285714
16561,2022-05-18,RT4,5,10,50
16561,2022-05-19,RT2,14,24,58.33333333
16561,2022-05-19,RT4,5,10,50
16561,2022-05-19,RT3,12,21,57.14285714
16561,2022-05-19,RT1,10,18,55.55555556
16561,2022-05-20,RT3,10,21,47.61904762
16561,2022-05-20,RT4,6,10,60
16561,2022-05-20,RT2,12,24,50
16561,2022-05-20,RT1,9,18,50
16561,2022-05-21,RT1,13,18,72.22222222
16561,2022-05-21,RT4,9,10,90
16561,2022-05-21,RT2,16,24,66.66666667
16561,2022-05-21,RT3,16,21,76.19047619
16561,2022-05-22,RT3,19,21,90.47619048
16561,2022-05-22,RT1,16,18,88.88888889
16561,2022-05-22,RT2,24,24,100
16561,2022-05-22,RT4,9,10,90
16561,2022-05-23,RT1,12,18,66.66666667
16561,2022-05-23,RT3,15,21,71.42857143
16561,2022-05-23,RT2,13,24,54.16666667
16561,2022-05-23,RT4,6,10,60
16561,2022-05-24,RT2,15,24,62.5
16561,2022-05-24,RT4,6,10,60
16561,2022-05-24,RT1,10,18,55.55555556
16561,2022-05-24,RT3,13,21,61.9047619
16561,2022-05-25,RT4,7,10,70
16561,2022-05-25,RT3,12,21,57.14285714
16561,2022-05-25,RT1,12,18,66.66666667
16561,2022-05-25,RT2,15,24,62.5
16561,2022-05-26,RT2,17,24,70.83333333
16561,2022-05-26,RT1,12,18,66.66666667
16561,2022-05-26,RT4,6,10,60
16561,2022-05-26,RT3,14,21,66.66666667
16561,2022-05-27,RT1,10,18,55.55555556
16561,2022-05-27,RT3,11,21,52.38095238
16561,2022-05-27,RT2,13,24,54.16666667
16561,2022-05-27,RT4,6,10,60
16561,2022-05-28,RT1,16,18,88.88888889
16561,2022-05-28,RT3,20,21,95.23809524
16561,2022-05-28,RT4,9,10,90
16561,2022-05-28,RT2,23,24,95.83333333
16561,2022-05-29,RT4,8,10,80
16561,2022-05-29,RT2,19,24,79.16666667
16561,2022-05-29,RT3,17,21,80.95238095
16561,2022-05-29,RT1,11,18,61.11111111
16561,2022-05-30,RT2,13,24,54.16666667
